!,Elfrid Payton (right ankle) ruled out vs. GSW:
0,Ian Clark starting for Elfrid Payton (ankle): Clark will be in there to space the floor but Jrue Holiday is going to run the show on offense. Clark is more of a deep-league streamer with some boom-or-bust appeal.
-,"Okafor starting for Anthony Davis (elbow): The Pelicans are wanting some size for the matchup vs. Nikola Jokic, so Julius Randle will go back to his bench role. You would have to be desperate to pick up Okafor, especially since Davis is day-to-day."
0,"Luka Doncic (sore back) will play Monday: Doncic will be watched closely, so DFS players should keep that in mind. We'll have an update on how he fares after the game."
!,"Livingston (foot) expects to miss a few games: Livingston tweaked his foot during the Dubs' final preseason game, and unfortunately, it's become a nagging issue. While he doesn't think it's all that serious, he could get another MRI, and it sounds like he'll be taking the next handful of games off. Quinn Cook will serve as Stephen Curry's primary backup while Livingston is out."
0,"Kyle Kuzma listed in the starting lineup Mon: Brandon Ingram is back from his four-game suspension, but it looks like he'll be starting at the two with Josh Hart moving back to the second unit. Joining Kuzma and Ingram in the starting five will be Lonzo Ball, LeBron James and JaVale McGee."
+,"Josh Hart will come off the bench: The Lakers will start Brandon Ingram at shooting guard with Kyle Kuzma at power forward, but we still like Hart's chances of playing nearly 30 minutes. He's simply playing too well not to. His fantasy owners shouldn't panic."
0,"Carlisle expects Luka Doncic to play: Dallas will monitor him up until tip-off, but barring a setback, he will be out there in his usual role. This makes him risky in DFS, but season-long owners can throw him into lineups."
!,"Update: Andrew Wiggins (quad) out Monday: Wiggins was able to get through shootaround without issue, so maybe he tweaked something while going through his pregame routine. Unfortunately, he'll miss his third game in a row tonight, which will allow Josh Okogie to get another start, but he's been hit-or-miss with the starting unit. For now, we'll be considering Wiggins questionable for Wednesday's game against the Jazz."
-,"Thon Maker to see some action Monday: Maker is the third center on the depth chart behind Brook Lopez and John Henson, but coach Mike Budenholzer said Maker may get an opportunity with Giannis Antetokounmpo (concussion) out. You still can't trust him in almost any fantasy league, though."
-,"Anfernee Simons will be available to play Mon: Simons hasn't been able to get into the rotation this season, but that could change tonight with Moe Harkless (knee) watching from the sidelines. We don't expect him to get enough minutes to make an impact in fantasy hoops, though."
-,"Norman Powell starting for Kawhi Leonard: Leonard will be back on Tuesday to take on the 76ers, so Powell is just a desperation streamer or a punt option in DFS. He wasn't effective in his last spot-start, scoring seven points with five rebounds and one 3-pointer."
-,"Michael Beasley (personal) ruled out Monday: He's not a part of the rotation anyway, so his playing status is irrelevant in fantasy hoops."
-,"Andre Iguodala (calf) available to play: Iguodala will be available, but the Dubs may monitor his minutes tonight with it being the second game of a back-to-back set. He's not worth owning anywhere."
0,"Tyreke Evans will play Monday vs. Portland: Evans was given a one-game suspension for showing up late to a recent practice, but he's done his time and both sides look ready to move on. Feel free to get him active for an uptempo matchup against Portland."
0,"Andrew Wiggins (quad) on track to play Monday: Head coach Tom Thibodeau said that Wiggins got through shootaround without any issues, so barring a setback during his pregame routine, he'll be back in action tonight following a two-game stint on the sidelines. With Wiggins back, Josh Okogie will return to the second unit, and he'll lose most his value with the demotion."
0,"Luc Mbah a Moute (knee) questionable Tuesday: Mbah a Moute has missed the past two games with the knee issue, but we'll have a better idea on his status following Tuesday morning's shootaround. If he's out again, Danilo Gallinari and Montrezl Harrell will split his minutes."
-,"James Ennis (hamstring) out Tuesday vs. POR: The Rockets initially said that Ennis would miss at least two games with a Grade 2 hamstring strain, which severely undershot the mark. He could be out a few weeks with this injury, which will result in more minutes for Carmelo Anthony and Gerald Green with Melo getting the start. Ennis shouldn't be owned anywhere, and it's not clear when he'll be back."
+,"Mitchell Robinson will start again on Monday: David Fizdale will go with the same starting five from last Friday featuring Frank Ntilikina, Damyean Dotson, Tim Hardaway Jr., Noah Vonleh and Robinson with Enes Kanter coming off the bench. That starting group did play fairly well through the first three quarters of action against the defending champs, and Fizdale said he thought that lengthy lineup helped his team on defense. Mitchell sticking with the starting group is an excellent sign regarding his long-term outlook, so he's on the radar as a potential speculative add in deep leagues."
-,"Delon Wright (groin) probable for Monday: Considering Wright tweaked his groin in his first game of the season on Wednesday, the Raptors will likely be taking it easy on him as he works his way back into the rotation. Even when he's 100% healthy, it's tough to see him as anything more than a low-end guy in deep leagues. For now, he can remain on the waiver wire."
-,"Emmanuel Mudiay (ankle) available to play: Mudiay will likely be making his regular-season debut tonight, but we'd expect his minutes to be held in check in his first game of the season. Head coach David Fizdale did say that he may start Mudiay at some point, but for now, he's safe to leave on the wire in all leagues."
0,"Brown says Wilson Chandler 'not that far off': To be clear, Chandler will miss Monday's game against the Hawks, but he does appear to be trending in the right direction. This is great news for Chandler after Brown said a couple weeks ago that he was still 'a ways away,' so maybe he'll be able to get back at some point during this five-game week for Philly. It's unlikely he'll have much value in fantasy hoops this season, but having him in the rotation could hurt Dario Saric."
-,"Sindarius Thornwell headed for G-League stint: The Clippers have a ton of depth in their backcourt, so it would take a string of injuries for Thornwell to emerge as a rotation player in Los Angeles. Leave him on the wire."
-,"Dillon Brooks (foot) probable for Tuesday: Brooks has been dealing with this foot issue since the season opener, but so far, he's only missed one game. In Memphis, probable tends to mean 'will play,' and we should get official confirmation on his status following Tuesday morning's shootaround. He's not a fantasy factor, though."
!,"Steven Adams (calf) questionable for Tuesday: Adams was a late scratch on Sunday with the calf issue, which resulted in Nerlens Noel drawing the start, but Noel tweaked his ankle on Sunday and is now also questionable for Tuesday's game. If both these guys are out, Jerami Grant may see playing time in the 40s. We'll have a better idea on Adams' status following Tuesday morning's shootaround."
!,"Nerlens Noel, Adams questionable for Tuesday: Noel tweaked his ankle during the fourth quarter of Sunday's win over the Suns, and if both him and Adams are out on Tuesday, OKC may be forced to start Patrick Patterson and Jerami Grant in their frontcourt. Check back for another update following Tuesday morning's shootaround."
!,James Harden unlikely to return before Friday: Harden is scheduled to be re-evaluated on Thursday before the Rockets leave for a five-game road trip. Coach Mike D'Antoni said Harden is 'making good progress' and he left the door open for him to return as soon as Saturday's game vs. Chicago on the second night of a back-to-back. Owners who have to submit weekly lineups should look at other options.
0,76ers pick up Ben Simmons' option: They also exercised the third-year options on Markelle Fultz and Dario Saric. This is just a formality and a no-brainer for the front office.
-,"Andre Iguodala (calf tightness) is probable: It's the second night of a back-to-back and Iggy has been banged up, so maybe the Warriors limit his minutes tonight. He's not a standard-league option and has been very underwhelming this season."
0,"Brandon Ingram says he will start Monday: He's been suspended for the past four games after his altercation with the Rockets. Ingram said he didn't know the starting lineup, but made it clear that he was going to be in the first unit. This means Kyle Kuzma or Josh Hart will head back to the bench, but we'll have to wait until closer to tip-off before we know for sure."
-,"Aron Baynes (hamstring) could return Tuesday: This is great news for Boston because they just learned that Daniel Theis (foot) is out indefinitely. If Baynes is cleared, he'll slot right back in as the backup center, but there's not much fantasy appeal. If he's not able to play, the Celtics might give Robert Williams a chance. The Celtics will list Baynes as probable."
-,"Theis has a slight tear of the plantar fascia: That's the bad news. The good news is that Theis won't need surgery and he'll be re-evaluated in a couple weeks. Coach Brad Stevens said he was relieved that the diagnosis wasn't worse, but it's safe to assume the Celtics won't rush him back. Marcus Morris will continue to see a bump in minutes off the bench, and with Aron Baynes (hamstring) still hurt, maybe the Celtics give Robert Williams an opportunity."
!,"Darius Miller (right quad) ruled out: He was originally listed as doubtful, so no surprise here. Wes Johnson and Solomon Hill will pick up some minutes, but there isn't a clear fantasy pickup."
!,"Anthony Davis (elbow) ruled out again: This comes from a report from Yahoo's Chris Haynes, so we don't have comments from coach Alvin Gentry or Davis yet. This is the second game in a row on the sidelines for Davis, but the fact that he's been initially labeled as questionable suggests that he's day-to-day. Nikola Mirotic and Jrue Holiday will get a lot more touches on offense, and Julius Randle will look to bounce back after getting in foul trouble vs. Rudy Gobert in his last game."
-,"Rodions Kurucs (ankle) out Monday: He has made a strong impression, but minutes won't be easy to find now that Rondae Hollis-Jefferson is back."
-,Devin Harris (hamstring) out again Monday: He has no timetable for a return and may not be in the rotation when he comes back.
-,Kosta Koufos (hamstring strain) is probable: Koufos isn't in Sacramento's plans right now and probably won't play if he's cleared.
+,"Ersan Ilyasova to start for Giannis on Monday: Concussions are tricky because their timetables are all over the place, but Ilyasova is a nice streaming option in the short term. In 43 starts last season, he put up 11.7 points, 5.9 rebounds, 1.2 assists, 0.9 steals and 1.4 triples. The rest of the Bucks' starting lineup will benefit as well, as Giannis leads the NBA in usage rate."
!,"Markieff Morris questionable for Tuesday: The Wizards will evaluate him soon to determine whether or not he will be placed in the concussion protocol. The Wizards are dropping like flies and very little frontcourt depth right now. Kelly Oubre looks like the big winner if Morris sits, as he's been logging a ton of minutes in small-ball lineups. Jeff Green also benefits as well."
!,"Antetokounmpo (concussion) ruled out Monday: The Raptors may have anticipated this because they have already decided to rest Kawhi Leonard. Giannis said he blacked out on Saturday when he took an elbow to the head, so it's hard to believe the Bucks let him return to that one. The entire starting lineup gets a bump with Giannis' league-leading usage rate out of the picture, and we could see more of Donte DiVincenzo, Tony Snell and Ersan Ilyasova."
!,"Luka Doncic (back) listed as questionable: The Mavs are calling it lower back soreness. Doncic also banged his knee on Sunday night and this is the second game of a back-to-back, so maybe they play it safe and hold him out. If Luka can't go, Dennis Smith Jr. and J.J. Barea will get a bump in usage, while Maxi Kleber could be more involved as well."
!,"OG Anunoby (personal) ruled out Monday: He was expected to return tonight, but Kawhi Leonard (rest) was also expected to play. Siakam played a season-high 37 minutes with OG out of the lineup on Friday, scoring 10 points with seven rebounds, three assists and one steal."
!,"Andrew Wiggins (quad) is a game-time call: Wiggins has missed two games in a row, but he's had the entire weekend off to get right. The Wolves will make a decision after warmups, but if he can't go, Josh Okogie could get another start and Derrick Rose will get a nice bump in value off the bench."
-,"Kawhi Leonard will rest on Monday vs. MIL: Welp. Coach Nick Nurse said on Sunday that there was 'no plan' to sit Leonard, but Leonard's camp may be calling the shots here. This is the second game that Kawhi will miss and his fantasy owners are just hoping that this doesn't become a trend. He'll be back in the lineup on Tuesday vs. Toronto. With OG Anunoby (personal) out again, Pascal Siakam looks like a nice option after playing 37 minutes in his last game. Kyle Lowry and Danny Green also get a bump."
0,"Brown not worried about Dario Saric: 'I dont think its anything to do with the league scouting him differently,' Brown said. 'I think it maybe does have to do with a little bit of burnt energy. Its the toil of a summer (Saric spent the summer with the Croatian national team). This notion, that you play 12 months and youre really in a good flow, is a myth. It is a myth. People need rest.' Saric is shooting 38.2% from the field and 27% from deep this season, but it's just a matter of time before he heats up and Philly plays five times this week."
0,"Wolves demanding Eric Gordon in Butler talks: We already know Houston has offered up to four first-round picks, but that offer didn't include Gordon. Butler is one of the best two-way players in the league and the Rockets are all-in on their pursuit of a championship, but it sounds like the talks have stalled once again."
0,"Jaylen Brown frustrated with slow start: 'Its been a little frustrating,' Brown said. 'At the end of the day, youve got to make plays and hit shots. Im trying to find a rhythm, trying to take the right shots. Thats what Im looking for.' He finally came alive for 19 points with two rebounds, one assist, one steal, one block and three 3-pointers in 25 minutes on Saturday, so hopefully that is a sign of things to come. Coach Brad Stevens hasn't lost confidence in Brown and believes he's been playing with 'unbelievable energy,' so it will be interesting to see if he can build off that performance on Tuesday vs. Detroit."
-,"Wilson Chandler (hamstring) out Monday: Chandler did not meet his initial target date and is progressing slower than expected.  Coach Brett Brown said that Chandler is still 'a ways away' when asked last week, so we see no reason to stash him in most leagues."
0,"Fizdale: Kanter responded well to benching: 'He sees himself as a starter too and I understand that,' Fizdale said. 'Im looking for combinations. He had a great practice today. He came to work. Brought good energy, was great in the film.' We were worried about Kanter because he's on an expiring contract on a tanking team, and Fizdale wants to take an extended look at Noah Vonleh and Mitchell Robinson. Kanter is still an excellent per-minute fantasy contributor and could have mid-round value if he plays minutes in the mid-20s. Whether or not this move to the bench is permanent remains to be seen, but Kanter's owners shouldn't panic."
0,"D'Angelo Russell thinks he complements LeVert: 'I think we both are able to play off the ball. Were both able to create. We just flow. Weve got a chemistry thats connecting well together,' Russell said. 'I think the next step is getting other guys involved at the same time and finishing games.' They combined for 48 points and 13 assists against the Warriors on Sunday, and coach Kenny Atkinson said he likes their chemistry as well. Russell is heating up after a slow start with 23.3 points, 6.0 assists, 4.0 rebounds and 4.3 triples over his last three games."
-,"Tyler Johnson's rotation spot in jeopardy?: Goran Dragic, Rodney McGruder and Josh Richardson are all guaranteed big minutes right now, and Johnson is shooting 35.9% from the field and 3 of 18 on 3-pointers this season. Wayne Ellington will make his season debut any day now, and the Heat haven't even gotten Dion Waiters (ankle) or James Johnson (hernia) back yet. Johnson is an easy drop candidate."
-,"Woj: Kevin Love could miss more than a month: Woj adds that the 'intense pain and the combination of an 0-6 start make it less logical for Love to push through the injury.' Love will consult with doctors early this week, but his fantasy owners should be prepared for a lengthy absence. At this point, Love's owners should be rooting for a trade so he can salvage this season later in the campaign -- the shut-down risk is extremely high on the tanking Cavs. Larry Nance should be owned everywhere, while Cedi Osman will try to get going after a tough week."
0,"John Wall shoots 8-of-20, Wizards now 1-5: Wall didn't make a 3-pointer and the silver lining is that he racked up steals while committing just one turnover in 28 minutes. Prior to the game, Wizards head coach Scott Brooks emphasized defense as the key, but they lost 136-104 in L.A. tonight with the Clippers shooting 54.4% as a team. The Wizards are unintentionally tanking but it's safe to assume that Wall, Bradley Beal and Otto Porter will continue to check the necessary boxes for fantasy owners."
0,"Boban Marjanovic plays well...in 12 minutes: The 7'3' center made only 1-of-4 free throws, but he sank 6-of-7 field goals for his first double-digit scoring performance since Oct. 19. The lopsided score tonight obscures any takeaways from Boban's activity, especially since he played a combined 10 minutes in L.A.'s previous three games. He's more of a handcuff for Montrezl Harrell and Marcin Gortat in deep leagues."
0,"Lou Williams scores 17 points in 16 minutes: Williams also dished out six assists with one steal and only one 3-pointer. That efficiency is key to his fantasy appeal, and his 28.6% usage is comparable to last year's 29.8%, when he unexpectedly dropped top-50 roto value. The Clippers' backcourt is deeper this season and Sweet Lou's owners should be relieved that they have a 4-2 record -- if they stay in the mix for a playoff spot, the odds of tanking decrease dramatically."
-,"Markieff Morris (flu) scoreless in 14 minutes: Morris was a game-time decision and fantasy owners probably wish he'd sat it out. He missed all four of his field goal attempts, grabbed one rebound, and did nothing else statistically. The Wizards' road trip continues in Memphis on Tuesday and we expect 'Kieff to fare better vs. rookie Jaren Jackson Jr. in that game."
-,"Montrezl Harrell cools off Sunday in 16 mins: Boban Marjanovic has been used situationally and starter Marcin Gortat is averaging a mere 17.0 minutes, partly due to Harrell's effective play off the bench. Harrell shot just 1-of-4 from the line tonight, however, and the center minutes were spread evenly between himself, Gortat (20) and Marjanovic (12). He's a great DFS play until the price increases, but season-long owners can't really trust him as more than a FG% specialist."
-,"Milos Teodosic aids Clips to 2nd straight win: The veteran attempted only one shot, a made 3-pointer, and he's still far off the fantasy map. Doc Rivers has been going small with Luc Mbah a Moute (sore left knee) out of commission, and the Clippers have won two straight, so there's at least some daylight in very deep leagues."
-,"Kelly Oubre shoots 2-of-12 in loss vs. Clips: Oubre made 4-of-4 free throws but just 1-of-7 shots from deep, and his inefficiency can't bode well with teammate Bradley Beal, who said prior to the game, 'We suck right now.' The Wizards are 1-5 and the silver lining for fantasy owners is that they're unlikely to tank with a massive payroll."
+,"Shai Gilgeous-Alexander goes 10-8-7-2 Sunday: SGA just keeps plugging away and tonight's line featured career highs in rebounds and assists, and he tied his career highs with the 3-pointer and two steals. He's trending up and while it might take an injury to Patrick Beverley to finally set him free, there's plenty of intrigue with SGA. He's not a must-own player, but if you have room to stash him, do it."
-,"Ian Mahinmi plays season-high 29 minutes: Mahinmi made 3-of-5 field goals and 5-of-6 free throws, but this was an aberration for multiple reasons. Starting center Dwight Howard (back) was out again, and Mahinmi hadn't played this many minutes since the 2015-16 postseason. Leave him on the wire."
-,"Austin Rivers quiet in game vs. Doc, Clippers: Rivers was playing vs. his former team, with his father as the opposing coach, and he acknowledged his unique situation prior to the game. 'Lets call it for what it is,' he said. 'I played for my father in the NBA, thats crazy.' He's been a non-entity for fantasy and there's no reason to think that will change as the Wizards try to claw back from a 1-5 start to the season."
0,"Patrick Patterson scores 17 points on 10 FGA: Patterson threw down his first dunk as a member of the Thunder, and seemed rejuvenated to see some shots go in tonight. According to beat writer Brett Dawson, Patterson was 'clearly frustrated' with his shots not falling early this season, and has been 'putting in some extra work.' It paid off tonight but his workload was the product of Steven Adams (calf) being unavailable, so there's no reason to touch him in 12-team leagues."
+,"Rudy Gobert erupts with 23 & 16, three blocks: Gobert made 9-of-13 field goals and 5-of-6 free throws, and five of his rebounds came on the offensive glass. He's opened the season with six consecutive double-doubles and there's no reason to think he'll slow down, especially if Derrick Favors (knee) misses more time. Utah improved to 4-2 tonight and life is good for Gobert's fantasy owners."
0,"Jae Crowder steps up, scores 15 w/ Favors out: Derrick Favors (left knee soreness) was out tonight and the veteran Crowder stepped up in his absence. It's unclear how long Favors might be sidelined, but Crowder was already on the threshold of fantasy value with averages of 11.6 points, 1.6 triples, 5.6 rebounds, 2.4 assists and 0.6 steals. He's an intriguing DFS play if Favors misses more time, but most season-long owners can wait for higher-upside options. Crowder also appeared to tweak his right ankle late in Sunday's game, but there's no reason to suspect it will cause him to miss games."
-,"Georges Niang scores 13 points in 13 minutes: Niang sank two 3-pointers but added just one rebound without any assists or defensive stats. His 13 minutes were a season-high tonight, and that's due to the absence of  Derrick Favors (left knee), so there's very little upside here."
0,"Ricky Rubio recedes after Saturday's surge: Rubio made a 3-pointer tonight but he went 1-of-2 at the line and was generally disappointing after a breakthrough game on Saturday -- 28 points, 12 assists and six boards with efficient shooting. He's had many slow starts throughout his career but tends to finish strong, so patient owners shouldn't give up on him. Just remember that he was a top-50 player after the All-Star break last year."
+,"Elie Okobo has career night Sunday: This was easily his best game of the young season and it came on a night when Isaiah Canaan left early with a sprained left ankle in the first quarter. The Suns already have nothing to play for and it would make sense for them to just let the kids play, and learn something in the process. We don't know the severity of Canaan's injury yet, but if you've got an extra bench spot sitting empty, or with some dead weight, taking a flier on Okobo might make sense. The Suns have said they'll trade for a veteran point guard, but that doesn't mean they will. And with Devin Booker (hamstring) also hurt, Okobo could be in line for some nice minutes in his upcoming three-game week."
0,"Jalen Brunson quiet in 12 minutes w/ DSJ back: Brunson started Friday's game with Dennis Smith Jr. sidelined by a sprained ankle, but with DSJ sidelined he was relegated to a backup role. The takeaway here is that he's the clear-cut No. 2 at point guard and looks like a solid handcuff for DSJ in deep leagues."
+,"DeAndre Jordan nears triple-double: 19/12/9: DJ's previous career-high was six dimes. He has shown renewed energy with Dallas this year and is racking up early-round fantasy value as a result -- he came in averaging 16.0 points (63.0% FGs, 84.6% FTs), 13.8 boards, 2.0 dimes, 2.0 blocks and 0.6 steals. The free-throw shooting is fluky but his owners aren't complaining, as he currently has a more positive impact at the line than a bunch of FT studs including Jimmy Butler. There's no reason to think he'll drop off as the season progresses, but anything is possible if the 2-4 Mavs eventually fall out of the playoff picture."
0,"Harrison Barnes shoots 3-of-13 on Sunday: A strained right hamstring cost Barnes training camp and the first four games of the regular season. He's still working back to his typical form and is just 8-of-30 from the field (26.7%) in two games, so owners may need to consider benching him until he warms up. He won't contribute many across-the-board stats but is typically a reliable contributor for points and 3-pointers with solid percentages."
0,"T.J. Warren bounces back with 18 points: He scored just three points on Saturday, playing just 18 minutes in a blowout loss to the Grizzlies, but has been the Suns best small forward this season. He got back on track tonight, but will likely struggle on nights Trevor Ariza and Josh Jackson get hot, assuming that ever happens again. Of the three SFs in Phoenix, TJW has easily been the most consistent thus far, despite Saturday's dud."
-,"Josh Jackson quiet in another start: He was also 0-for-3 from downtown, and just can't seem to find his way this season. He's scored eight or fewer points in four of his six games, and has scored eight points in both of his starts. It's early and there's plenty of time for him to get it turned around, but with Trevor Ariza and T.J. Warren playing the same position, Jackson just hasn't been able to get right, even with Devin Booker out with his hamstring injury."
0,"Luka Doncic OK after minor left knee injury: It wasn't all good news, as the rookie shot 5-of-13 from the field with five turnovers in the Mavs' fourth loss of the season. Doncic checked out after his knee injury in the third quarter, but he didn't miss much time and there's no reason to think he's in danger of missing Monday's road game in San Antonio."
+,"Dennis Smith Jr. hits 12-of-19 FGs for 27 pts: DSJ was returning from a right ankle injury that cost him one game, but he obviously didn't miss a beat. Efficiency has been an issue for his fantasy value but after tonight's performance he's making 48.2% of his shots, up from just 37.5% last season. Luka Doncic's playmaking could take the ball out of his hands more than owners would like, and it remains to be seen if he can sustain efficient shooting, but the early returns are encouraging. His return sent Jalen Brunson back to fantasy irrelevance."
0,"Ryan Anderson scores season-high 15 in loss: This was his first trip to double-digit scoring this season, as well as his best game of the year. The 31 minutes were easily a season high and it's possible he's on the verge of getting hot and producing. But he's getting up there at 30 years old, and had been pretty terrible up to this point. We'll need to see it again before thinking about taking the bait."
0,"Jerami Grant scores season-high 14 in start: Now that he's finally in the starting lineup, he could get hot, although he was helped tonight by the fact that Steven Adams was out with a calf injury. Grant's not a must-own player, especially with just three games next week, but he's worth keeping a close eye on as one of the only power forward options, along with Patrick Patterson, in OKC."
0,"Russell Westbrook scores 23 despite shoulder: He now has 16 turnovers in just three games, and has made only one 3-pointer after not even attempting one tonight. He only played four games last season in which he didn't attempt a 3-pointer, so this was a bit of a rarity. It looks like his shoulder injury is becoming a thing of the past and he's not on a minutes limit. The Thunder play three times in Week 3, and Westbrook will hopefully be good to go in all of them."
+,"Nerlens Noel explodes in start for Adams: Those were easily season highs across the board and his previous highs were nine points, seven rebounds and 15 minutes. Yes, he did this against the lowly Suns, and yes, Adams will be back soon enough, but you have to think Noel earned some more playing time, at least in the near future, with this performance. He left the game briefly after taking a shot to the head in the third quarter, but wasn't gone for long. There's no reason to jump on Noel after one good game, but this should officially start your radar on him. And if Adams is ruled out for more games, Noel should be worth using for as long as he's out. And in case you're wondering, the last time he scored at least 20 points in a game was when he had 24 points on Feb. 19 - of 2016! It's just nice to know he can still play."
+,"Markieff Morris (flu) will start on Sunday: Ian Mahinmi and Otto Porter will join him in the Wizards' frontcourt tonight. Morris has quietly surged past his average draft position in fantasy leagues, aided by small-ball center minutes without Dwight Howard (back), so keep trotting him out there."
0,"Markieff Morris (flu) is a game-time decision: He'll warm up prior to making a final call on his status, which is mildly encouraging. If he can't suit up, the Wizards would be even thinner in the frontcourt and we'd expect Ian Mahinmi, Jeff Green and Jason Smith to log extra minutes."
!,"Isaiah Canaan exits w/ sprained left ankle: The Suns were trailing by nearly 20 points prior to halftime and Devin Booker (hamstring) is out tonight, so there was no real need for Canaan to play at less than 100 percent. We're considering him questionable for Wednesday's game vs. the visiting Spurs."
!,"Luc Mbah a Moute (knee) ruled out Sunday: Danilo Gallinari and Montrezl Harrell stand to gain the most, but this doesn't have a huge fantasy impact since Mbah a Moute was averaging a modest 15.3 minutes per game. We're considering him day-to-day going forward."
+,"Kevin Durant racks up 34/8/6 and extras: KD made 11-of-20 field goals and 10-of-11 free throws in yet another ultra-efficient offensive performance. The eventual return of DeMarcus Cousins is the only background concern for Durant owners, as Cousins' usage could take a chunk of touches away from both KD and Steph Curry, but that's no reason to fret. He's simply a lock for elite value as long as he's healthy."
0,"Draymond Green dishes season-high 13 dimes: Green didn't get to the free-throw line and missed all three of his 3-point attempts, leaving him at just 27.3% from deep on the season. Defenses continue to abandon him at the arc, but his fantasy value shouldn't change much whether or not he knocks them down or scores more than his current 8.0 points per game. As long as the dimes and defensive stats are there, he'll be fine."
-,"Alfonzo McKinnie solid in 17 bench minutes: McKinnie made 4-of-5 shots with just one turnover off the bench, and he's quietly carving out a role with Patrick McCaw's contract dispute dragging into November. This was his most well-rounded game of the season for fantasy purposes, though, and he's nowhere near standard-league value."
+,"Stephen Curry has NBA record w/ seven more 3s: Curry has made 48 three-pointers this season, which is more than the combined totals for multiple teams at this early stage of the season -- the Cavaliers (43), Clippers (41), Nuggets (40) and Thunder (33). He's the first player in NBA history to make at least five 3-pointers in seven straight games, and has joined Anthony Davis as the top fantasy assets at this early point in the season. He's already building a case for his third MVP award. The threat of a few late-season DNPs was enough to drop his draft position in many leagues, and owners who scored him in the 6-10 range have to be thrilled with the early returns."
0,"Allen Crabbe scores season-high 14: The rise of Caris LeVert and the strong play of Joe Harris are going to hurt Crabbe's fantasy value going forward, but he does appear to be over his ankle injury. And this was a far cry from his 0-for-7 shooting night last Wednesday. Just keep an eye on him."
+,"Caris LeVert trending back up: He started off the season hot, cooled off for a game last Wednesday, and has gotten back on track over his last two, scoring 23 and 21 points in each of them. He hasn't had a steal in a couple games, but the rest of his numbers are flowing, as his breakout season continues. He's a must-own fantasy player in all leagues."
-,"Andre Iguodala (calf) plays 20 minutes Sunday: Shaun Livingston (right foot soreness) was out tonight and Iguodala led the Warriors' second unit in playing time, although that's not saying much. The former fantasy stud has been an afterthought since joining the Warriors in 2013 and there's no reason to own him outside of very deep leagues."
+,"D'Angelo Russell scores season-high 25: He got off to a slow start this season, but has rendered Spencer Dinwiddie somewhat useless of late, and has really turned it on over his last two games. He's averaging 24.5 points, 5.5 rebounds, 5.0 assists and 5.5 3-pointers over his last two games, hitting 18-of-30 shots, good for 60 percent, and has also knocked down 11-of-17 3-pointers in his last two, good for 65 percent. Hopefully you didn't panic after the slow start."
+,"Jarrett Allen solid in loss to Warriors: He's not blowing anyone's socks off with his production, but he's been quite solid from night to night. He was able to run with the Warriors tonight and helped to render both Damian Jones (2 points, 12 minutes) and Jordan Bell (2 points, 10 minutes) ineffective. Allen's still a breakout candidate, and should only get better with time. Just hang in there with him if you own him."
0,"Joe Harris cools off from downtown: Harris entered the game at No. 4 in the league in 3-point percentage (59.3%), and hit his first two of the night. However, he missed his next four triples (and shots), but has still hit 15 of his last 23 shots from beyond the arc, good for 65 percent. He's been a bit quiet in his last two games, scoring just seven points in each of them, but if you are looking for 3-pointers in your fantasy league, he's probably available."
+,"Jae Crowder starts for Derrick Favors (knee): Georges Niang should also benefit with Favors sidelined, but Crowder is the primary beneficiary. Check back after the game to see how he fared."
+,"Nerlens Noel starts for Steven Adams (calf): This report hit after the 7pm lineup-lock so there will be more than a few frustrated Adams owners in DFS and weekly leagues. Noel's per-minute upside has never been doubted and he's worth a play if Adams misses more games, though this sounds like a minor ailment that won't cost him much time. Jerami Grant and Patrick Patterson should also benefit if Adams can't suit up."
-,"Hamidou Diallo won't play Sunday: It's a disciplinary move from the Thunder which should result in more minutes for Alex Abrines and Terrance Ferguson, though neither guy is appealing as a DFS plug-and-play option. Expect Diallo to resume his typical bench role vs. the Clippers on Tuesday."
-,"Fizdale says Mudiay could eventually start: To be clear, Fizdale will not be bringing Mudiay into the starting lineup initially, as his conditioning isn't quite where it needs to be after sitting out the first six games of the year. However, the fact that he's toying with the idea of starting Mudiay isn't great for Trey Burke and Frank Ntilikina's outlook. The point guard situation in New York is a mess and one that should be avoided in standard leagues."
-,"Moe Harkless (knee) ruled out for Monday: Harkless was forced out of Saturday's game with the knee issue, and this is the same knee that gave him trouble during the preseason. Jake Layman and Evan Turner should split his minutes, but neither of those guys are all that attractive in fantasy hoops. Harkless belongs on the waiver wire in all leagues."
-,Alec Burks (hand) available to play Sunday: Burks is too inconsistent to trust in fantasy hoops.
!,"Andrew Wiggins (quad) questionable Monday: Wiggins has missed the past two games for Minnesota, which has resulted in Josh Okogie moving into the starting lineup, and that trend should hold if Wiggins is out again tomorrow. Owners can expect to get another update following Monday morning's shootaround."
!,"Antetokounmpo (head) questionable Monday: Antetokoumpo took an elbow to the head during Saturday's game, which he said caused him to briefly black out, but it's worth noting that he's not currently in the concussion protocol. We'll have a better idea on his status following Monday morning's shootaround, but if he's out, Ersan Ilyasova may move into the starting lineup and there will be more shots for the main guys in Milwaukee. Stay tuned."
!,D.J. Wilson (hamstring) out Monday vs. TOR: Yup.
-,Courtney Lee (neck) out Monday vs. Nets: Lee remains without an official timetable to return and belongs on the waiver wire in all leagues.
